0	6 
1	7 
2	10 
3	20 
4	17 
5	19 
6	25 
7	18 
8	27 
9	1 
10	23 
11	15 
12	13 
13	13 
14	21 
15	20 
16	1 
17	1 
18	2 
19	27 
20	23 
21	23 
22	14 
23	22 
24	15 
25	27 
26	26 
27	21 
28	26 
29	25 
30	5 
31	15 
32	19 
33	5 
34	24 
35	10 
36	9 
37	16 
38	17 
39	7 
40	12 
41	19 
42	2 
43	13 
44	24 
45	19 
46	25 
47	5 
48	0 
49	10 
50	10 
51	8 
52	11 
53	1 
54	21 
55	23 
56	8 
57	22 
58	26 
59	0 
60	11 
61	6 
62	20 
63	6 
64	5 
65	8 
66	14 
67	12 
68	1 
69	5 
70	17 
71	2 
72	11 
73	8 
74	4 
75	22 
76	3 
77	9 
78	12 
79	18 
80	16 
81	27 
82	17 
83	3 
84	15 
85	4 
86	14 
87	18 
88	25 
89	16 
90	21 
91	4 
92	14 
93	14 
94	11 
95	21 
96	4 
97	4 
98	11 
99	14 
100	15 
101	12 
102	20 
103	7 
104	22 
105	24 
106	27 
107	22 
108	10 
109	17 
110	20 
111	14 
112	15 
113	25 
114	14 
115	17 
116	21 
117	9 
118	18 
119	16 
120	11 
121	21 
122	22 
123	15 
124	12 
125	18 
126	7 
127	5 
128	27 
129	0 
130	11 
131	8 
132	22 
133	25 
134	6 
135	20 
136	2 
137	6 
138	2 
139	1 
140	24 
141	17 
142	13 
143	18 
144	8 
145	22 
146	25 
147	26 
148	13 
149	1 
150	1 
151	10 
152	13 
153	25 
154	1 
155	21 
156	7 
157	20 
158	19 
159	19 
160	26 
161	24 
162	0 
163	24 
164	4 
165	7 
166	0 
167	24 
168	18 
169	27 
170	25 
171	24 
172	23 
173	26 
174	25 
175	27 
176	7 
177	23 
178	2 
179	12 
180	17 
181	3 
182	9 
183	20 
184	14 
185	17 
186	5 
187	2 
188	5 
189	7 
190	23 
191	26 
192	23 
193	6 
194	26 
195	16 
196	23 
197	0 
198	6 
199	7 
200	20 
201	14 
202	11 
203	3 
204	17 
205	0 
206	14 
207	21 
208	8 
209	3 
210	22 
211	17 
212	5 
213	19 
214	23 
215	13 
216	16 
217	3 
218	5 
219	25 
220	0 
221	6 
222	15 
223	7 
224	0 
225	23 
226	10 
227	25 
228	1 
229	24 
230	17 
231	8 
232	15 
233	10 
234	16 
235	9 
236	1 
237	20 
238	16 
239	22 
240	14 
241	24 
242	24 
243	19 
244	25 
245	6 
246	8 
247	0 
248	11 
249	22 
250	8 
251	6 
252	27 
253	27 
254	25 
255	8 
256	24 
257	22 
258	26 
259	19 
260	19 
261	11 
262	20 
263	26 
264	5 
265	6 
266	16 
267	27 
268	0 
269	17 
270	6 
271	20 
272	5 
273	8 
274	2 
275	4 
276	3 
277	25 
278	12 
279	2 
280	19 
281	26 
282	17 
283	20 
284	27 
285	12 
286	25 
287	20 
288	1 
289	21 
290	25 
291	14 
292	24 
293	24 
294	17 
295	9 
296	14 
297	24 
298	7 
299	2 
300	27 
301	6 
302	17 
303	17 
304	19 
305	18 
306	27 
307	0 
308	12 
309	2 
310	8 
311	26 
312	3 
313	25 
314	11 
315	25 
316	19 
317	17 
318	5 
319	20 
320	16 
321	6 
322	15 
323	13 
324	10 
325	23 
326	23 
327	14 
328	0 
329	11 
330	13 
331	17 
332	25 
333	13 
334	26 
335	27 
336	14 
337	5 
338	17 
339	21 
340	17 
341	22 
342	23 
343	27 
344	24 
345	18 
346	2 
347	5 
348	17 
349	4 
350	4 
351	5 
352	13 
353	18 
354	15 
355	5 
356	22 
357	14 
358	13 
359	20 
360	20 
361	5 
362	11 
363	17 
364	1 
365	2 
366	10 
367	9 
368	23 
369	25 
370	0 
371	0 
372	7 
373	21 
374	13 
375	22 
376	26 
377	3 
378	12 
379	18 
380	3 
381	27 
382	24 
383	6 
384	1 
385	17 
386	10 
387	4 
388	24 
389	15 
390	23 
391	14 
392	8 
393	2 
394	5 
395	2 
396	10 
397	25 
398	24 
399	2 
400	16 
401	5 
402	12 
403	25 
404	0 
405	21 
406	3 
407	4 
408	21 
409	23 
410	18 
411	0 
412	9 
413	23 
414	2 
415	24 
416	25 
417	11 
418	2 
419	17 
420	21 
421	14 
422	10 
423	8 
424	7 
425	0 
426	12 
427	24 
428	16 
429	16 
430	3 
431	20 
432	6 
433	1 
434	2 
435	17 
436	6 
437	14 
438	13 
439	17 
440	13 
441	23 
442	21 
443	13 
444	21 
445	5 
446	3 
447	21 
448	1 
449	13 
450	22 
451	0 
452	5 
453	13 
454	5 
455	2 
456	5 
457	12 
458	13 
459	20 
460	18 
461	19 
462	2 
463	24 
464	7 
465	4 
466	25 
467	16 
468	3 
469	24 
470	7 
471	21 
472	6 
473	1 
474	24 
475	6 
476	19 
477	11 
478	8 
479	17 
480	18 
481	18 
482	2 
483	19 
484	22 
485	12 
486	21 
487	19 
488	21 
489	4 
490	4 
491	0 
492	17 
493	22 
494	9 
495	1 
496	7 
497	26 
498	18 
499	16 
500	11 
501	14 
502	4 
503	8 
504	6 
505	6 
506	0 
507	1 
508	21 
509	23 
510	1 
511	10 
512	6 
513	5 
514	10 
515	27 
516	9 
517	13 
518	24 
519	15 
520	22 
521	7 
522	7 
523	0 
524	5 
525	11 
526	27 
527	10 
528	12 
529	21 
530	11 
531	12 
532	1 
533	9 
534	24 
535	3 
536	24 
537	13 
538	5 
539	2 
540	5 
541	20 
542	19 
543	22 
544	27 
545	13 
546	1 
547	3 
548	3 
549	6 
550	1 
551	11 
552	11 
553	15 
554	19 
555	26 
556	22 
557	18 
558	9 
559	27 
560	16 
561	21 
562	26 
563	10 
564	13 
565	10 
566	24 
567	11 
568	14 
569	5 
570	14 
571	26 
572	9 
573	2 
574	6 
575	3 
576	18 
577	24 
578	20 
579	27 
580	14 
581	27 
582	1 
583	16 
584	20 
585	5 
586	18 
587	17 
588	25 
589	27 
590	17 
591	22 
592	14 
593	11 
594	20 
595	14 
596	0 
597	17 
598	20 
599	12 
600	19 
601	6 
602	20 
603	9 
604	16 
605	16 
606	18 
607	1 
608	16 
609	6 
610	4 
611	22 
612	20 
613	23 
614	9 
615	14 
616	1 
617	0 
618	9 
619	12 
620	21 
621	5 
622	12 
623	11 
624	11 
625	11 
626	7 
627	25 
628	5 
629	11 
630	25 
631	3 
632	5 
633	21 
634	0 
635	0 
636	13 
637	6 
638	15 
639	21 
640	26 
641	3 
642	7 
643	13 
644	11 
645	18 
646	3 
647	5 
648	24 
649	14 
650	17 
651	5 
652	20 
653	14 
654	10 
655	7 
656	0 
657	8 
658	2 
659	6 
660	4 
661	20 
662	15 
663	27 
664	11 
665	24 
666	18 
667	27 
668	10 
669	21 
670	20 
671	4 
672	13 
673	7 
674	17 
675	14 
676	8 
677	27 
678	8 
679	21 
680	12 
681	18 
682	22 
683	14 
684	6 
685	3 
686	19 
687	8 
688	13 
689	15 
690	9 
691	15 
692	18 
693	20 
694	14 
695	3 
696	5 
697	27 
698	23 
699	0 
700	7 
701	14 
702	21 
703	5 
704	6 
705	9 
706	20 
707	21 
708	24 
709	16 
710	2 
711	8 
712	25 
713	26 
714	19 
715	4 
716	12 
717	6 
718	11 
719	4 
720	24 
721	0 
722	0 
723	15 
724	25 
725	22 
726	18 
727	26 
728	13 
729	19 
730	26 
731	16 
732	6 
733	17 
734	3 
735	15 
736	5 
737	25 
738	9 
739	11 
740	22 
741	20 
742	2 
743	22 
744	6 
745	0 
746	18 
747	26 
748	15 
749	16 
750	8 
751	17 
752	13 
753	10 
754	27 
755	21 
756	4 
757	19 
758	10 
759	6 
760	26 
761	8 
762	24 
763	8 
764	5 
765	24 
766	6 
767	10 
768	2 
769	14 
770	26 
771	5 
772	27 
773	6 
774	5 
775	4 
776	3 
777	12 
778	2 
779	15 
780	1 
781	18 
782	27 
783	15 
784	18 
785	17 
786	25 
787	16 
788	20 
789	12 
790	20 
791	0 
792	11 
793	17 
794	1 
795	11 
796	27 
797	10 
798	27 
799	17 
800	9 
801	13 
802	23 
803	17 
804	5 
805	7 
806	21 
807	1 
808	20 
809	9 
810	10 
811	15 
812	14 
813	9 
814	20 
815	13 
816	14 
817	27 
818	6 
819	0 
820	6 
821	14 
822	26 
823	11 
824	15 
825	26 
826	26 
827	19 
828	27 
829	6 
830	3 
831	10 
832	14 
833	1 
834	11 
835	26 
836	14 
837	16 
838	14 
839	14 
840	18 
841	25 
842	18 
843	26 
844	12 
845	2 
846	8 
847	13 
848	10 
849	1 
850	9 
851	19 
852	18 
853	0 
854	21 
855	0 
856	0 
857	8 
858	2 
859	25 
860	20 
861	22 
862	6 
863	10 
864	26 
865	17 
866	6 
867	18 
868	11 
869	25 
870	3 
871	22 
872	17 
873	17 
874	16 
875	11 
876	27 
877	25 
878	8 
879	26 
880	26 
881	26 
882	13 
883	27 
884	1 
885	20 
886	8 
887	27 
888	11 
889	6 
890	16 
891	19 
892	10 
893	19 
894	14 
895	8 
896	13 
897	20 
898	10 
899	5 
900	6 
901	27 
902	6 
903	13 
904	26 
905	24 
906	1 
907	18 
908	17 
909	13 
910	11 
911	6 
912	2 
913	13 
914	27 
915	20 
916	5 
917	2 
918	26 
919	5 
920	21 
921	17 
922	14 
923	5 
924	25 
925	27 
926	10 
927	0 
928	13 
929	26 
930	10 
931	20 
932	17 
933	18 
934	0 
935	10 
936	26 
937	26 
938	2 
939	11 
940	18 
941	11 
942	20 
943	25 
944	10 
945	0 
946	11 
947	24 
948	13 
949	13 
950	0 
951	18 
952	6 
953	13 
954	10 
955	24 
956	13 
957	25 
958	11 
959	14 
960	18 
961	20 
962	24 
963	10 
964	10 
965	10 
966	24 
967	17 
968	13 
969	13 
970	18 
971	17 
972	0 
973	27 
974	24 
975	6 
976	20 
977	14 
978	11 
979	25 
980	27 
981	25 
982	25 
983	11 
984	6 
985	5 
986	11 
987	11 
988	14 
989	13 
990	25 
991	20 
992	14 
993	11 
994	13 
995	5 
996	14 
997	11 
998	17 
999	13 
