0	26 
1	24 
2	16 
3	6 
4	26 
5	17 
6	21 
7	19 
8	23 
9	0 
10	24 
11	12 
12	13 
13	21 
14	21 
15	21 
16	17 
17	24 
18	1 
19	21 
20	11 
21	16 
22	10 
23	14 
24	7 
25	13 
26	26 
27	4 
28	12 
29	23 
30	19 
31	13 
32	5 
33	26 
34	18 
35	8 
36	25 
37	22 
38	3 
39	22 
40	20 
41	23 
42	2 
43	18 
44	8 
45	24 
46	17 
47	16 
48	1 
49	9 
50	25 
51	7 
52	20 
53	5 
54	10 
55	14 
56	18 
57	6 
58	3 
59	8 
60	3 
61	25 
62	21 
63	13 
64	10 
65	27 
66	1 
67	27 
68	3 
69	18 
70	8 
71	2 
72	16 
73	12 
74	18 
75	26 
76	1 
77	27 
78	26 
79	17 
80	11 
81	13 
82	11 
83	0 
84	19 
85	18 
86	2 
87	24 
88	14 
89	25 
90	17 
91	20 
92	20 
93	6 
94	10 
95	2 
96	11 
97	13 
98	8 
99	10 
100	17 
101	6 
102	17 
103	10 
104	19 
105	24 
106	16 
107	22 
108	25 
109	22 
110	7 
111	24 
112	24 
113	5 
114	9 
115	10 
116	20 
117	3 
118	8 
119	18 
120	14 
121	21 
122	24 
123	12 
124	17 
125	22 
126	26 
127	0 
128	4 
129	20 
130	24 
131	14 
132	2 
133	24 
134	16 
135	19 
136	11 
137	26 
138	17 
139	11 
140	0 
141	2 
142	2 
143	13 
144	25 
145	22 
146	13 
147	16 
148	24 
149	6 
150	25 
151	2 
152	25 
153	9 
154	0 
155	3 
156	24 
157	9 
158	26 
159	13 
160	20 
161	6 
162	11 
163	9 
164	15 
165	20 
166	27 
167	19 
168	1 
169	10 
170	11 
171	6 
172	11 
173	19 
174	5 
175	27 
176	27 
177	18 
178	27 
179	22 
180	17 
181	13 
182	26 
183	2 
184	24 
185	24 
186	6 
187	14 
188	19 
189	25 
190	3 
191	15 
192	16 
193	7 
194	14 
195	15 
196	21 
197	2 
198	24 
199	17 
200	26 
201	3 
202	13 
203	25 
204	7 
205	14 
206	26 
207	11 
208	1 
209	5 
210	7 
211	25 
212	14 
213	14 
214	8 
215	12 
216	15 
217	24 
218	20 
219	7 
220	20 
221	1 
222	11 
223	11 
224	9 
225	9 
226	11 
227	17 
228	21 
229	26 
230	9 
231	21 
232	27 
233	16 
234	5 
235	5 
236	8 
237	6 
238	3 
239	1 
240	19 
241	26 
242	2 
243	14 
244	6 
245	27 
246	24 
247	26 
248	5 
249	5 
250	5 
251	6 
252	2 
253	23 
254	20 
255	12 
256	24 
257	7 
258	4 
259	26 
260	14 
261	22 
262	3 
263	13 
264	5 
265	1 
266	6 
267	11 
268	8 
269	13 
270	12 
271	25 
272	23 
273	26 
274	2 
275	1 
276	5 
277	11 
278	0 
279	12 
280	14 
281	0 
282	17 
283	23 
284	13 
285	0 
286	7 
287	2 
288	12 
289	14 
290	13 
291	22 
292	5 
293	7 
294	5 
295	17 
296	15 
297	19 
298	5 
299	12 
300	20 
301	20 
302	21 
303	8 
304	6 
305	18 
306	17 
307	17 
308	7 
309	14 
310	13 
311	18 
312	17 
313	18 
314	13 
315	24 
316	20 
317	5 
318	15 
319	7 
320	13 
321	0 
322	8 
323	13 
324	17 
325	9 
326	23 
327	26 
328	6 
329	14 
330	24 
331	20 
332	25 
333	26 
334	1 
335	18 
336	9 
337	20 
338	25 
339	27 
340	20 
341	14 
342	5 
343	1 
344	3 
345	1 
346	3 
347	16 
348	0 
349	6 
350	13 
351	17 
352	22 
353	0 
354	11 
355	5 
356	24 
357	24 
358	8 
359	6 
360	4 
361	16 
362	14 
363	17 
364	5 
365	18 
366	13 
367	1 
368	12 
369	27 
370	24 
371	25 
372	22 
373	0 
374	22 
375	16 
376	16 
377	11 
378	1 
379	23 
380	26 
381	2 
382	4 
383	11 
384	12 
385	22 
386	9 
387	6 
388	10 
389	26 
390	4 
391	6 
392	26 
393	10 
394	3 
395	14 
396	13 
397	11 
398	14 
399	13 
400	9 
401	21 
402	27 
403	6 
404	26 
405	11 
406	20 
407	15 
408	1 
409	13 
410	6 
411	13 
412	25 
413	27 
414	10 
415	5 
416	12 
417	21 
418	9 
419	26 
420	5 
421	22 
422	13 
423	16 
424	14 
425	10 
426	20 
427	0 
428	22 
429	17 
430	18 
431	19 
432	17 
433	15 
434	12 
435	27 
436	26 
437	25 
438	11 
439	20 
440	1 
441	2 
442	20 
443	0 
444	21 
445	11 
446	0 
447	6 
448	27 
449	18 
450	6 
451	7 
452	6 
453	12 
454	14 
455	25 
456	23 
457	18 
458	7 
459	17 
460	20 
461	21 
462	15 
463	23 
464	13 
465	20 
466	18 
467	25 
468	4 
469	10 
470	0 
471	11 
472	3 
473	3 
474	4 
475	3 
476	27 
477	11 
478	14 
479	25 
480	3 
481	13 
482	10 
483	26 
484	21 
485	0 
486	6 
487	27 
488	21 
489	3 
490	12 
491	16 
492	6 
493	15 
494	15 
495	14 
496	21 
497	13 
498	6 
499	24 
500	5 
501	25 
502	8 
503	8 
504	2 
505	24 
506	27 
507	15 
508	27 
509	17 
510	17 
511	11 
512	3 
513	5 
514	18 
515	2 
516	8 
517	25 
518	18 
519	16 
520	24 
521	0 
522	15 
523	11 
524	25 
525	11 
526	6 
527	25 
528	14 
529	7 
530	24 
531	10 
532	17 
533	20 
534	8 
535	8 
536	7 
537	25 
538	27 
539	23 
540	11 
541	2 
542	25 
543	25 
544	18 
545	6 
546	18 
547	20 
548	22 
549	25 
550	20 
551	0 
552	0 
553	10 
554	0 
555	2 
556	21 
557	9 
558	0 
559	16 
560	14 
561	0 
562	12 
563	14 
564	11 
565	13 
566	24 
567	19 
568	27 
569	16 
570	27 
571	6 
572	20 
573	3 
574	14 
575	25 
576	27 
577	10 
578	11 
579	24 
580	22 
581	23 
582	20 
583	21 
584	17 
585	1 
586	8 
587	6 
588	20 
589	26 
590	4 
591	6 
592	0 
593	10 
594	23 
595	19 
596	1 
597	22 
598	7 
599	22 
600	25 
601	26 
602	16 
603	8 
604	13 
605	12 
606	23 
607	10 
608	7 
609	17 
610	10 
611	10 
612	2 
613	0 
614	17 
615	27 
616	14 
617	12 
618	21 
619	21 
620	26 
621	6 
622	15 
623	16 
624	5 
625	7 
626	17 
627	10 
628	5 
629	25 
630	0 
631	23 
632	4 
633	5 
634	27 
635	0 
636	25 
637	14 
638	19 
639	6 
640	17 
641	14 
642	20 
643	27 
644	8 
645	15 
646	13 
647	5 
648	25 
649	25 
650	11 
651	9 
652	18 
653	20 
654	24 
655	11 
656	2 
657	5 
658	4 
659	19 
660	14 
661	6 
662	7 
663	27 
664	11 
665	13 
666	6 
667	9 
668	17 
669	25 
670	19 
671	5 
672	13 
673	19 
674	6 
675	11 
676	15 
677	13 
678	14 
679	15 
680	4 
681	10 
682	7 
683	27 
684	23 
685	17 
686	27 
687	10 
688	12 
689	6 
690	22 
691	3 
692	14 
693	13 
694	26 
695	1 
696	4 
697	19 
698	9 
699	17 
700	21 
701	18 
702	5 
703	12 
704	18 
705	13 
706	21 
707	27 
708	17 
709	1 
710	24 
711	8 
712	25 
713	1 
714	5 
715	18 
716	21 
717	17 
718	16 
719	11 
720	27 
721	11 
722	22 
723	2 
724	17 
725	7 
726	9 
727	13 
728	2 
729	17 
730	6 
731	17 
732	4 
733	18 
734	22 
735	4 
736	10 
737	21 
738	11 
739	26 
740	5 
741	2 
742	23 
743	20 
744	5 
745	5 
746	19 
747	27 
748	9 
749	8 
750	26 
751	19 
752	2 
753	3 
754	9 
755	14 
756	13 
757	27 
758	6 
759	18 
760	20 
761	8 
762	12 
763	18 
764	20 
765	18 
766	26 
767	14 
768	19 
769	25 
770	8 
771	5 
772	3 
773	19 
774	7 
775	25 
776	11 
777	14 
778	26 
779	23 
780	6 
781	23 
782	24 
783	2 
784	21 
785	9 
786	19 
787	8 
788	20 
789	21 
790	8 
791	7 
792	4 
793	27 
794	20 
795	9 
796	11 
797	4 
798	0 
799	11 
800	17 
801	2 
802	11 
803	6 
804	2 
805	13 
806	10 
807	16 
808	20 
809	22 
810	21 
811	0 
812	26 
813	27 
814	12 
815	18 
816	19 
817	21 
818	1 
819	15 
820	25 
821	2 
822	17 
823	19 
824	5 
825	14 
826	9 
827	4 
828	14 
829	8 
830	18 
831	5 
832	4 
833	2 
834	27 
835	16 
836	27 
837	18 
838	0 
839	15 
840	23 
841	8 
842	13 
843	19 
844	1 
845	4 
846	10 
847	22 
848	16 
849	3 
850	18 
851	23 
852	0 
853	17 
854	24 
855	6 
856	15 
857	22 
858	14 
859	12 
860	10 
861	8 
862	26 
863	23 
864	10 
865	0 
866	24 
867	16 
868	17 
869	15 
870	10 
871	8 
872	11 
873	0 
874	11 
875	21 
876	27 
877	17 
878	15 
879	10 
880	4 
881	27 
882	11 
883	15 
884	17 
885	18 
886	11 
887	1 
888	17 
889	23 
890	26 
891	21 
892	10 
893	14 
894	5 
895	18 
896	5 
897	0 
898	5 
899	19 
900	20 
901	17 
902	22 
903	25 
904	2 
905	0 
906	6 
907	24 
908	27 
909	18 
910	1 
911	24 
912	22 
913	4 
914	27 
915	17 
916	1 
917	5 
918	1 
919	0 
920	25 
921	1 
922	16 
923	13 
924	14 
925	13 
926	5 
927	1 
928	2 
929	24 
930	15 
931	22 
932	20 
933	21 
934	15 
935	6 
936	20 
937	26 
938	3 
939	27 
940	0 
941	10 
942	26 
943	1 
944	19 
945	6 
946	27 
947	21 
948	18 
949	5 
950	25 
951	3 
952	20 
953	13 
954	3 
955	21 
956	1 
957	20 
958	16 
959	20 
960	6 
961	14 
962	0 
963	22 
964	14 
965	14 
966	2 
967	20 
968	5 
969	10 
970	10 
971	14 
972	0 
973	5 
974	11 
975	13 
976	17 
977	0 
978	24 
979	5 
980	11 
981	14 
982	6 
983	24 
984	10 
985	14 
986	5 
987	6 
988	1 
989	18 
990	5 
991	0 
992	10 
993	24 
994	13 
995	25 
996	11 
997	10 
998	13 
999	20 
