0	14 
1	4 
2	11 
3	15 
4	7 
5	23 
6	18 
7	4 
8	11 
9	0 
10	21 
11	10 
12	20 
13	13 
14	6 
15	9 
16	10 
17	12 
18	23 
19	1 
20	24 
21	25 
22	16 
23	19 
24	18 
25	0 
26	19 
27	2 
28	3 
29	20 
30	15 
31	13 
32	8 
33	17 
34	13 
35	6 
36	13 
37	19 
38	26 
39	15 
40	16 
41	26 
42	13 
43	8 
44	13 
45	18 
46	11 
47	1 
48	2 
49	18 
50	11 
51	6 
52	20 
53	6 
54	21 
55	0 
56	4 
57	25 
58	14 
59	13 
60	12 
61	7 
62	10 
63	17 
64	6 
65	13 
66	15 
67	5 
68	17 
69	21 
70	18 
71	19 
72	5 
73	13 
74	9 
75	5 
76	11 
77	21 
78	2 
79	8 
80	0 
81	11 
82	20 
83	4 
84	12 
85	17 
86	27 
87	17 
88	3 
89	11 
90	13 
91	25 
92	1 
93	6 
94	14 
95	0 
96	24 
97	5 
98	16 
99	20 
100	0 
101	26 
102	18 
103	27 
104	17 
105	15 
106	24 
107	6 
108	1 
109	27 
110	7 
111	4 
112	9 
113	5 
114	7 
115	20 
116	15 
117	2 
118	11 
119	27 
120	13 
121	10 
122	18 
123	27 
124	20 
125	13 
126	23 
127	16 
128	25 
129	8 
130	24 
131	13 
132	5 
133	3 
134	14 
135	18 
136	27 
137	20 
138	5 
139	2 
140	15 
141	24 
142	3 
143	24 
144	5 
145	19 
146	8 
147	0 
148	9 
149	17 
150	12 
151	2 
152	2 
153	23 
154	13 
155	8 
156	25 
157	13 
158	16 
159	21 
160	14 
161	8 
162	3 
163	6 
164	14 
165	20 
166	11 
167	13 
168	18 
169	10 
170	26 
171	8 
172	8 
173	8 
174	27 
175	0 
176	14 
177	12 
178	2 
179	22 
180	15 
181	19 
182	18 
183	6 
184	5 
185	25 
186	14 
187	11 
188	0 
189	17 
190	26 
191	20 
192	0 
193	20 
194	17 
195	2 
196	26 
197	26 
198	3 
199	3 
200	15 
201	19 
202	10 
203	1 
204	5 
205	3 
206	25 
207	2 
208	25 
209	24 
210	6 
211	1 
212	0 
213	11 
214	1 
215	9 
216	24 
217	23 
218	21 
219	12 
220	7 
221	14 
222	7 
223	14 
224	7 
225	27 
226	6 
227	0 
228	16 
229	8 
230	25 
231	19 
232	17 
233	17 
234	1 
235	23 
236	10 
237	25 
238	12 
239	13 
240	19 
241	0 
242	21 
243	11 
244	25 
245	20 
246	14 
247	24 
248	26 
249	6 
250	19 
251	14 
252	26 
253	22 
254	17 
255	15 
256	0 
257	1 
258	7 
259	13 
260	11 
261	5 
262	10 
263	14 
264	17 
265	24 
266	5 
267	6 
268	11 
269	11 
270	0 
271	21 
272	17 
273	0 
274	18 
275	20 
276	14 
277	7 
278	11 
279	18 
280	7 
281	7 
282	22 
283	20 
284	25 
285	4 
286	13 
287	16 
288	17 
289	9 
290	17 
291	10 
292	6 
293	18 
294	11 
295	3 
296	27 
297	0 
298	18 
299	13 
300	18 
301	18 
302	24 
303	4 
304	27 
305	21 
306	13 
307	22 
308	4 
309	20 
310	9 
311	12 
312	6 
313	20 
314	27 
315	12 
316	20 
317	19 
318	1 
319	17 
320	9 
321	21 
322	3 
323	2 
324	6 
325	22 
326	5 
327	7 
328	8 
329	25 
330	18 
331	14 
332	24 
333	8 
334	21 
335	25 
336	23 
337	13 
338	2 
339	6 
340	1 
341	16 
342	12 
343	25 
344	16 
345	9 
346	20 
347	16 
348	13 
349	4 
350	4 
351	21 
352	22 
353	7 
354	13 
355	2 
356	1 
357	2 
358	5 
359	16 
360	22 
361	21 
362	2 
363	0 
364	27 
365	18 
366	21 
367	24 
368	7 
369	16 
370	1 
371	24 
372	24 
373	26 
374	21 
375	11 
376	19 
377	2 
378	9 
379	2 
380	26 
381	19 
382	8 
383	25 
384	20 
385	27 
386	17 
387	9 
388	11 
389	6 
390	11 
391	12 
392	17 
393	14 
394	26 
395	22 
396	14 
397	6 
398	23 
399	11 
400	2 
401	24 
402	12 
403	8 
404	10 
405	24 
406	24 
407	11 
408	17 
409	9 
410	27 
411	8 
412	13 
413	6 
414	13 
415	3 
416	6 
417	10 
418	20 
419	1 
420	24 
421	1 
422	27 
423	25 
424	27 
425	5 
426	12 
